x1,x2,x3,x4,x5,x6,x7,x8,x9,y1,y2,y3
450.19,0.97509,251.24,0.8171,2392.3,2.8212,26.142,0.52081,0.17547,0.99012,358.59,358.32
499.18,0.84139,347.17,0.87729,2569,2.4655,38.304,0.17894,0.23993,0.98879,265.17,265.45
783.64,0.83203,199.65,0.84834,2559.2,1.5266,5.7921,0.34415,0.28273,0.99457,220.22,220.03
445,0.99415,85.694,0.99544,2426.9,3.952,19.409,0.22222,0.17368,0.99445,52.075,52.048
380.62,0.92701,151.5,0.89204,3385.2,1.4024,12.302,0.35283,0.2838,0.9912,110.18,110.38
796.49,0.87535,54.04,0.8023,3230.1,3.6048,14.287,0.33615,0.2054,0.99611,65.911,65.872
282.7,0.86336,181.36,0.97681,1836.5,1.6221,7.8326,0.273,0.26527,0.98754,79.9,80.007
565.73,0.99525,35.755,0.82662,3266,1.4619,12.498,0.51425,0.099233,0.99545,38.94,38.898
774.98,0.93455,37.39,0.91854,3104.3,2.2564,37.069,0.16408,0.25663,0.99693,57.643,57.472
569.81,0.83356,144.2,0.9811,2595.2,2.3306,39.758,0.20602,0.19424,0.9942,106.01,105.97
309.42,0.8468,223.67,0.91804,2540,2.8382,31.354,0.49184,0.10728,0.98655,207.76,207.91
471.79,0.89738,225.04,0.95369,3298.3,2.5771,2.2229,0.50394,0.28013,0.99162,476.67,476.66
101.02,0.93519,13.3,0.83306,2637.7,2.4389,8.4914,0.52026,0.20814,0.97498,14.018,14.014
718.65,0.88747,258.8,0.83321,2686.8,2.3542,8.2879,0.51659,0.22009,0.98927,2307.9,2301.9
383.07,0.84808,68.398,0.83617,2286.3,3.8526,24.703,0.32503,0.099129,0.99132,52.87,52.859
310.84,0.96571,294.6,0.95227,1531.4,3.2598,8.9145,0.26122,0.19812,0.98729,142.02,142.12
765.41,0.97957,168.34,0.9485,1813.1,1.4784,29.033,0.51851,0.20759,0.99608,210.42,210.46
422.45,0.92402,228.47,0.84154,2157.2,3.0411,27.592,0.2978,0.27507,0.99012,174.97,175.26
301.35,0.9654,64.876,0.81106,3078.3,3.4238,39.553,0.22785,0.28923,0.99026,67.947,67.898
159.24,0.94731,98.325,0.91724,3156.9,3.1259,25.615,0.3075,0.2665,0.9817,65.552,65.454
507.53,0.8957,347.4,0.88638,1699.4,2.4791,6.3487,0.24395,0.1202,0.99021,173.67,173.39
207.15,0.88924,345.2,0.93569,2662.7,1.9222,35.527,0.2995,0.18083,0.97612,235.26,235.04
151.17,0.98602,211.24,0.99077,1511.7,3.6957,32.352,0.32955,0.065461,0.97862,107.19,107.22
506.4,0.96529,309.71,0.87495,3066.3,1.7922,9.8834,0.53825,0.24693,0.9842,1752,1752.5
300.91,0.84825,136.03,0.92138,3429.1,2.4379,35.055,0.25804,0.081236,0.98848,84.61,84.587
353.34,0.9562,73.832,0.8129,2739.8,3.4126,3.128,0.46462,0.2722,0.99126,50.565,50.593
607.38,0.92783,300.49,0.81088,3674.9,2.9729,12.115,0.16633,0.12849,0.99194,189.38,189.69
700.82,0.85915,208.63,0.82289,3780.4,1.9451,34.653,0.23916,0.083651,0.99379,190.64,190.64
343.54,0.82775,178.86,0.98393,1816.2,3.6163,1.3737,0.2997,0.065517,0.98943,65.053,65.05
773.22,0.96706,341.78,0.84971,3420.5,1.8757,33.497,0.31641,0.28395,0.71498,81905,81909
767.5,0.87361,261.21,0.91314,2051,3.2647,30.742,0.42893,0.11546,0.994,437.15,436.57
244.23,0.99639,236.26,0.83009,1375.3,3.5451,29.226,0.42044,0.055054,0.98367,144.87,144.79
637.77,0.81254,84.518,0.93536,2626.8,2.7895,3.2536,0.35839,0.065334,0.99497,46.761,46.771
530.87,0.941,203.34,0.89609,1881.6,2.3173,7.8893,0.40821,0.26318,0.99313,165.05,165.01
743.25,0.83302,329.91,0.80714,3287.6,2.8729,20.746,0.56734,0.28374,0.32184,3.0463e+05,3.044e+05
521.78,0.96112,301.3,0.90014,3042.8,2.9673,4.0031,0.5365,0.16889,0.98609,1612.3,1612.7
591.5,0.8273,293.15,0.98318,2366.3,1.5956,36.086,0.25887,0.05473,0.99243,188.7,188.7
620.57,0.9606,223.8,0.8721,1159.5,3.1332,29.934,0.52727,0.22589,0.99378,244.25,243.94
369.57,0.80082,40.505,0.98003,1716.9,2.6241,17.024,0.2045,0.25686,0.99238,28.113,28.088
276.05,0.8146,262.03,0.89848,2868.6,1.2967,1.6248,0.15177,0.16773,0.98334,74.786,74.867
125.73,0.80695,136.63,0.84075,3244.5,3.8683,19.124,0.37952,0.10358,0.9678,74.931,74.948
430.49,0.96063,169.91,0.92043,1233.6,2.4624,36.505,0.26655,0.079804,0.99241,90.505,90.438
551.55,0.90742,151.35,0.84042,3855.7,1.2355,36.263,0.58029,0.18666,0.99391,309.66,309.49
295.28,0.84089,292.89,0.81222,1472.2,3.1488,36.072,0.37905,0.1236,0.9818,202.44,202.98
462.5,0.9618,115.8,0.82774,3596.6,3.422,25.615,0.26036,0.08536,0.993,83.402,83.4
271.97,0.85313,297.47,0.9083,1519.9,1.3514,15.252,0.14679,0.21826,0.98305,102.55,102.94
308.26,0.89823,142.47,0.96577,1408.6,1.4184,24.929,0.10519,0.28617,0.98963,57.656,57.534
555.33,0.84801,101.49,0.86798,2599.2,1.6126,25.814,0.14364,0.1578,0.9938,54.022,54.083
723.98,0.96311,42.604,0.82366,1012.8,2.9987,36.177,0.42488,0.059386,0.99632,55.084,55.097
702.77,0.82262,274.44,0.93901,1103.2,2.8197,32.908,0.49151,0.24982,0.99322,339.13,338.92
246.94,0.98599,332.36,0.80466,3786.6,2.2818,3.9188,0.2338,0.28,0.97972,213.3,213.65
379.37,0.98442,200.75,0.83532,3609.5,2.2844,2.2394,0.161,0.15231,0.99017,64.472,64.43
721.52,0.94721,168.1,0.89869,2940.6,1.1712,2.1832,0.4858,0.22021,0.99548,218.03,218.04
279.57,0.97188,270.13,0.82178,3121.2,1.2804,28.706,0.59123,0.23013,0.98324,370.89,370.95
776.76,0.88008,278.5,0.90859,3933.4,2.1603,17.72,0.19545,0.10304,0.99415,269.7,269.84
533.41,0.9468,15.352,0.8752,3009.1,2.6759,30.649,0.32827,0.10565,0.9958,39.33,39.328
215.74,0.9806,16.706,0.83647,2668.5,2.9358,2.9913,0.51498,0.2977,0.98855,11.699,11.738
678.34,0.8049,110.44,0.9452,3265,2.1381,18.524,0.19528,0.13581,0.99506,65.381,65.384
558.99,0.8893,97.306,0.80697,1936.7,3.806,18.917,0.1966,0.13321,0.99371,50.978,50.983
482.52,0.94782,199.02,0.93465,1918.8,2.6301,22.623,0.55968,0.15104,0.99284,218.93,218.96
275.93,0.91285,41.495,0.96404,3949.1,3.6276,3.6939,0.46328,0.099667,0.99078,22.559,22.551
128.11,0.90458,106.35,0.98842,2080.2,3.2508,18.731,0.2428,0.10124,0.97718,44.73,44.72
263.36,0.94832,348.57,0.89568,3613.1,2.2791,3.1216,0.15256,0.2584,0.9823,160.01,160
352.78,0.98969,218.41,0.88221,2276.3,1.4813,27.591,0.15179,0.26938,0.98972,102.11,101.96
543.42,0.96833,94.956,0.86926,1093.1,1.8277,24.727,0.32855,0.25297,0.99459,64.083,64.092
790.27,0.92974,206.38,0.93027,2766,2.2148,3.454,0.27816,0.052668,0.99553,125.16,125.15
245.01,0.9091,265.38,0.93717,2947.7,1.5395,29.821,0.27606,0.13107,0.98338,146.49,146.56
629.96,0.95098,63.88,0.87533,2696.1,3.6302,23.305,0.34968,0.1008,0.99569,64.454,64.459
720.43,0.80292,282.91,0.86942,1750.7,3.4441,37.166,0.45528,0.068888,0.99246,395,395.24
430.56,0.98996,200.64,0.89456,3921.4,1.4929,24.723,0.4289,0.084118,0.99192,209.38,209.4
211.24,0.88046,314.57,0.84809,2851.9,3.2128,32.226,0.37546,0.26311,0.97479,287.35,287.22
667.64,0.99687,221.33,0.84456,1525.6,1.1259,6.1778,0.19407,0.095079,0.99442,69.868,69.537
433.56,0.89999,331.02,0.80705,3287.2,2.6271,27.634,0.20257,0.19321,0.98733,246.66,246.23
181.4,0.90792,293.75,0.99641,1564.3,3.1065,30.998,0.1002,0.10865,0.9784,84.752,84.791
713,0.88402,230.18,0.8255,2686,3.8582,32.977,0.21426,0.055528,0.99383,158.76,158.78
544.63,0.95506,110.73,0.87439,3644.7,3.466,22.016,0.28415,0.19092,0.9945,104.81,104.76
168.1,0.93483,266.93,0.84721,2330.8,1.8683,26.33,0.25271,0.12628,0.97405,120.39,120.52
735.91,0.94127,219.35,0.91769,3274.6,1.2412,2.2473,0.44787,0.27006,0.99475,558.13,558.7
124.51,0.82794,178.88,0.85279,3628.1,2.3832,38.944,0.41334,0.18538,0.96644,131.8,131.94
127.82,0.98418,341.46,0.99998,3368.8,3.5029,39.573,0.15036,0.065871,0.96919,124.62,124.62
792,0.94997,219.71,0.88359,2278.1,2.8006,32.836,0.35007,0.26628,0.99513,359.15,360.05
580.33,0.82213,107.19,0.93806,3679.3,3.6666,22.868,0.42667,0.25487,0.99475,180.26,179.99
363.68,0.9294,289.88,0.90984,3722.4,3.1274,32.485,0.52744,0.14951,0.98536,741.3,741.42
453.03,0.86931,203.62,0.85592,3219.1,3.9118,19.194,0.51266,0.25549,0.99087,389.47,389.35
634.45,0.91421,101.28,0.97372,3118.1,1.4844,3.461,0.48709,0.052784,0.99563,81.223,81.203
134.21,0.94051,114.11,0.93518,1981.3,1.652,35.799,0.24375,0.1784,0.97777,66.945,66.953
608.15,0.98059,185.6,0.95762,1559.7,3.1233,1.3839,0.13183,0.1744,0.99481,48.911,48.871
590.93,0.86623,218.01,0.83235,3633.6,1.0986,14.408,0.38962,0.20475,0.99255,276,276.23
421.22,0.868,291.11,0.8837,2262.3,3.5803,22.131,0.12508,0.129,0.98908,104.94,105.1
507.61,0.88139,213.78,0.86037,1178.8,2.681,16.923,0.25243,0.25717,0.99189,109.68,109.29
337.36,0.84993,275,0.91139,2719.7,1.8149,16.228,0.15834,0.22595,0.98672,116.85,116.72
219.44,0.90244,178.51,0.89427,1720,1.387,24.165,0.29119,0.13024,0.98327,84.176,83.993
379.44,0.86636,261.46,0.98186,2430.3,1.6625,24.201,0.5287,0.26375,0.98871,341.5,341.51
743.84,0.92866,204.15,0.8601,1664.2,1.9655,27.094,0.57036,0.2167,0.99484,315.72,315.44
258.23,0.89654,136.16,0.98167,3820.8,2.4507,4.0356,0.5075,0.058567,0.98808,88.968,88.957
352.7,0.91333,234.8,0.87318,3996.2,1.2212,28.787,0.20286,0.083939,0.98843,113.33,113.33
327.19,0.86269,126.27,0.87938,3316.9,1.0685,34.905,0.36115,0.29614,0.98948,110.63,110.72
158.51,0.93878,223.79,0.84263,2988,3.2552,13.136,0.30811,0.15691,0.97436,108.44,108.37
458.87,0.97004,294.77,0.92288,1232.9,2.6392,15.484,0.42105,0.20237,0.99082,236.26,235.93
683.01,0.96748,236.03,0.83341,3795.2,2.7054,33.949,0.39241,0.25643,0.98782,3789.4,3780.2
733.23,0.95805,251.35,0.84523,1037.3,3.8405,30.584,0.48547,0.24235,0.99417,294.07,292.83
606.52,0.91085,288.15,0.92428,2548.8,3.1208,21.171,0.52225,0.099587,0.99108,819.76,819.49
368.1,0.99712,87.648,0.83925,3238.8,2.0705,2.1749,0.32538,0.13154,0.99187,37.221,37.221
308.61,0.97193,339.98,0.88763,2419.7,2.6339,25.661,0.46615,0.16915,0.98317,411.62,411.62
584.2,0.84445,203.31,0.93645,1496.2,2.0827,11.552,0.34563,0.23524,0.99339,129.58,129.5
716.32,0.84474,81.55,0.83609,2540.4,1.573,20.623,0.2549,0.23392,0.99528,62.684,62.649
747.18,0.84968,14.215,0.92788,3542.9,3.7222,12.298,0.36785,0.081174,0.99679,23.251,23.251
156.88,0.91178,342.01,0.82598,3222.8,1.8584,19.009,0.42259,0.12572,0.965,262.34,262.34
437.87,0.98524,305.91,0.92616,1386,2.0723,3.838,0.47602,0.20666,0.99017,276.32,276.22
189.79,0.88208,307.45,0.98858,2547.3,2.5471,19.666,0.11629,0.13438,0.97816,89.704,89.746
277.04,0.87623,218.09,0.83926,1299.8,3.7411,3.4229,0.44647,0.28033,0.98441,139.45,139.25
718.77,0.94955,101.07,0.99982,1350.2,1.2971,3.1795,0.34723,0.18259,0.99632,46.83,46.812
237.39,0.96086,100.89,0.81595,1471.2,3.6571,0.57879,0.49632,0.20213,0.98619,50.959,51.193
184.95,0.95766,336.2,0.98605,3195.3,3.1525,25.487,0.32732,0.096528,0.97679,217.63,217.62
480.59,0.81487,203.75,0.89619,3245.4,2.4268,24.789,0.37783,0.18547,0.99126,225.63,225.67
320.23,0.96951,165.28,0.91964,1804.1,1.9245,19.04,0.5023,0.20628,0.99,123.07,123.05
367.43,0.93535,82.177,0.93781,2726,3.6053,22.026,0.27095,0.079537,0.99243,51.628,51.637
654.08,0.87334,148.97,0.88695,3627.7,3.6303,7.4422,0.25327,0.071431,0.9946,98.831,98.835
687.43,0.99868,245.77,0.9731,2080.2,3.0963,29.092,0.4327,0.1758,0.99469,365.9,363.99
576.17,0.83537,247.57,0.88473,2108.2,2.4176,19.766,0.25129,0.20725,0.99218,162.96,162.89
391.85,0.93556,302.28,0.86916,1113.1,3.1458,12.048,0.31985,0.087809,0.9885,148.36,148.56
550.02,0.90607,269.6,0.89906,3418.5,1.6867,10.384,0.50932,0.10042,0.99088,702.42,702.4
249.86,0.93287,15.604,0.97238,1711.3,3.2757,1.1775,0.59544,0.21764,0.99119,8.9859,9.0123
532.09,0.83362,254.02,0.87195,3943.5,3.0845,24.219,0.48501,0.1738,0.98713,1814.4,1813.3
572.63,0.93313,28.325,0.88414,2235.5,3.5105,9.8139,0.51156,0.23775,0.9956,27.22,27.199
520.72,0.89774,39.338,0.89532,1632.5,3.6398,37.028,0.44301,0.25906,0.99504,62.202,62.152
342.42,0.93493,253.14,0.90594,3908.3,3.6713,7.2899,0.49595,0.09044,0.98761,356.46,356.44
355.08,0.93846,55.983,0.81106,2860.6,1.4346,10.916,0.29673,0.27032,0.99142,34.015,34.037
220.04,0.93673,15.812,0.96993,2410.5,2.658,0.96709,0.24656,0.05014,0.98988,4.4827,4.4799
656.75,0.9105,219.37,0.80677,3164.6,1.6963,39.303,0.57533,0.059009,0.99312,724.42,724.3
444.87,0.85337,141.63,0.901,2162.2,2.5076,17.837,0.54522,0.20324,0.9922,135.72,135.69
348.24,0.97758,102.8,0.90591,3023.1,1.4871,20.836,0.34422,0.24831,0.99182,73.382,73.461
642.54,0.94969,174.86,0.90415,3719.4,3.4728,18.338,0.37326,0.2044,0.99493,337.49,337.49
265.76,0.9692,303.84,0.89441,1763.6,1.2054,25.926,0.40431,0.22407,0.98336,228.94,228.54
691.38,0.87251,342.03,0.99542,1950.8,1.94,18.193,0.51782,0.1701,0.98961,1174.8,1175.6
671.57,0.99059,346.85,0.93582,2761.8,3.5512,4.7921,0.36024,0.2245,0.98683,1831.9,1832.5
692.36,0.81487,268.78,0.95068,2002.1,3.364,13.651,0.21267,0.2243,0.99354,178.89,179.25
359.13,0.97377,101.75,0.99667,1638.5,3.3242,38.385,0.32086,0.10298,0.99281,76.396,76.397
368.26,0.9061,334.95,0.83461,2974.6,3.828,25.584,0.32143,0.068781,0.98529,278.27,278.33
702.93,0.81921,46.793,0.896,1303.9,1.1946,12.557,0.47717,0.26477,0.99574,39.104,39.166
424.74,0.82171,247.62,0.96901,3986.3,2.8258,17.325,0.15396,0.26186,0.99011,153.98,154.02
499.38,0.89147,207.18,0.85217,3751.8,1.1643,14.761,0.15124,0.11345,0.99187,79.309,79.235
586.71,0.83667,280.46,0.84627,2217.2,1.6338,1.8538,0.35956,0.22815,0.99127,254.88,255.28
772.64,0.99417,179.66,0.82067,1621.9,2.8939,25.293,0.54924,0.18574,0.99547,252.85,252.83
482.42,0.96761,119.75,0.99451,2868.3,2.5318,7.338,0.11966,0.17177,0.99429,37.231,37.222
545.6,0.8347,289.26,0.87388,2283.4,3.7921,5.7177,0.18586,0.13645,0.99111,131.29,131.46
499.62,0.86587,189.84,0.9713,1550.8,1.1991,39.75,0.50299,0.27825,0.99291,191.82,191.91
748.98,0.8439,127.33,0.8461,1233.1,1.5906,1.43,0.25271,0.21238,0.99501,47.535,47.556
704.64,0.97481,192.2,0.90613,3558.9,2.4026,9.3262,0.13318,0.17974,0.9952,91.304,91.34
218.89,0.85704,96.072,0.86704,3025.5,3.8839,16.456,0.59957,0.14385,0.98477,85,84.933
225.09,0.89922,262.91,0.91252,2555.2,3.8493,1.8225,0.20569,0.22524,0.98153,104.01,104.12
270.45,0.84657,276.79,0.80651,2302.9,3.3421,22.336,0.30506,0.08459,0.98096,149.58,149.66
626.25,0.89976,151.61,0.91448,2814,3.1485,5.2338,0.23311,0.072993,0.9946,67.98,67.98
239.39,0.83586,327.62,0.90749,2207.3,2.5625,19.912,0.49296,0.12431,0.9774,303.29,303.16
788.06,0.85402,159.18,0.96964,1867.3,2.7917,29.159,0.16286,0.099262,0.99572,78.772,78.751
596.75,0.93064,231.53,0.96606,3322.4,1.4842,16.771,0.28464,0.089234,0.99394,166.43,166.45
222.81,0.86425,169.71,0.83879,1717.2,1.416,13.791,0.41146,0.10295,0.98196,85.62,85.688
700.81,0.89428,62.849,0.90901,3668.8,1.946,9.2403,0.5752,0.15302,0.9962,95.753,95.77
736.59,0.94402,33.299,0.82765,1370.2,1.79,8.2542,0.30947,0.25393,0.99628,21.919,21.882
773.16,0.97925,200.94,0.88362,3369.1,2.8461,35.285,0.18853,0.18705,0.99545,199.94,199.88
499.42,0.82548,193.46,0.88833,1199.4,3.277,18.656,0.58804,0.083878,0.99182,165.77,165.76
494.02,0.93332,231.66,0.98765,2140.6,1.9817,20.804,0.34947,0.057808,0.99286,146.98,147.01
223.66,0.82118,183.92,0.96728,2181.4,3.7563,33.87,0.54253,0.062088,0.98327,152.44,152.36
459.58,0.89394,165.47,0.99908,3741.8,3.4105,23.673,0.12525,0.081896,0.99301,68.749,68.745
483.93,0.93175,173.13,0.83006,3243,1.2026,11.4,0.31891,0.070786,0.99225,96.201,96.213
215.69,0.91665,231.54,0.82242,3114.8,2.698,35.155,0.15406,0.14992,0.98005,99.965,100
445.73,0.86279,225.89,0.85336,2771.1,3.9285,24.65,0.18439,0.11195,0.99027,112.17,111.93
474.58,0.8429,87.778,0.81117,3058.8,2.9394,21.318,0.52378,0.28292,0.9928,115.8,115.8
239.17,0.87231,87.594,0.96793,3332.4,1.4015,16.884,0.36436,0.12842,0.98769,52.26,52.301
536.22,0.82748,162.31,0.81044,1775,3.4486,33.067,0.36305,0.15241,0.99222,130.17,130.07
118.42,0.85911,276.6,0.89001,2130.5,1.5627,13.047,0.21384,0.085819,0.96169,87.936,87.95
323.15,0.85447,158.08,0.92995,3195.3,3.8076,37.929,0.53832,0.16093,0.98932,197.52,197.5
473.1,0.98392,257.14,0.82407,2830.6,2.3434,0.1702,0.1282,0.10672,0.99135,65.049,65.177
328.74,0.89069,270.36,0.91986,3907.9,3.8946,22.82,0.42301,0.25554,0.98577,442.42,442.55
521.53,0.87773,156.86,0.90146,3640.6,2.3438,20.306,0.12315,0.14841,0.99316,68.106,68.129
353.35,0.94685,293.77,0.85154,1815.1,1.4174,20.093,0.55839,0.28532,0.98624,351.48,351.8
194.44,0.95941,255.48,0.94785,2147.6,1.9793,0.30552,0.16136,0.087894,0.98117,56.511,56.598
739.67,0.87419,87.614,0.91386,1429.5,3.2964,4.4853,0.36097,0.15581,0.99586,47.099,47.13
548.39,0.94305,32.559,0.85638,2820.4,3.4783,14.105,0.10863,0.12406,0.99515,20.473,20.474
561.14,0.85856,105.47,0.99266,1262.3,1.6977,1.3313,0.15138,0.13027,0.99456,22.541,22.551
572.73,0.86803,299.59,0.85646,2485,3.9002,27.26,0.49572,0.22623,0.9886,962.79,964.05
621.19,0.82381,278.12,0.85753,3296.6,2.8299,14.983,0.57359,0.22095,0.62282,1.0448e+05,1.0452e+05
689.52,0.93794,316.12,0.87263,1074.9,3.501,11.772,0.36499,0.078936,0.99321,217.04,217.08
461.66,0.94715,136.72,0.9953,1312,1.9296,5.6123,0.55279,0.16946,0.99383,90.089,90.107
206.31,0.97929,241.76,0.81856,3407.8,2.4296,11.979,0.11971,0.25936,0.98011,83.288,83.404
366.46,0.93433,123.8,0.95299,3901.8,3.4079,9.6228,0.34539,0.29806,0.99202,105.19,105.2
674.71,0.81383,325.63,0.9376,3763.5,3.0811,19.947,0.51483,0.099356,0.21741,1.7816e+05,1.7811e+05
219.96,0.90338,319.33,0.83055,1845.1,2.9529,5.9778,0.12452,0.24878,0.97769,102.51,101.85
330.98,0.92737,228.53,0.86355,3926.5,3.5079,17.546,0.29341,0.18731,0.98771,177.94,177.76
776.53,0.93386,140.26,0.98941,1230.2,1.9566,35.048,0.24946,0.22543,0.99628,94.46,94.55
664.4,0.92665,197.47,0.82595,2590.7,2.5924,2.8774,0.13046,0.27841,0.99406,84.771,84.966
255.53,0.83621,104.42,0.99723,1545,1.0074,9.7305,0.17812,0.27153,0.98777,37.038,37.036
799.84,0.85381,171.23,0.82473,3461.4,1.587,9.8454,0.59365,0.29627,0.99352,8728.2,8737.1
144.62,0.96145,85.463,0.82981,2387,1.2502,14.073,0.34998,0.22034,0.9783,44.738,44.69
397.84,0.90526,169.02,0.95164,3369.9,2.5042,18.794,0.58629,0.21481,0.99183,254.46,254.51
383.04,0.96661,283.53,0.96082,3586.6,2.2028,0.14771,0.36519,0.27635,0.98907,353.23,353.17
380.21,0.96752,211.48,0.90124,1246,2.0607,11.052,0.18772,0.12032,0.99061,65.054,64.904
178.35,0.84364,96.048,0.99479,1670,1.187,22.37,0.50082,0.18245,0.9832,66.44,66.457
397.02,0.88523,180.31,0.92322,1937.9,3.7518,29.16,0.29416,0.26249,0.99094,126.38,126.63
529.48,0.8251,285.71,0.80272,3776.1,3.2357,7.4659,0.28384,0.28723,0.98867,530.15,530.33
791.64,0.94813,264.58,0.98421,1266.6,2.0907,5.9703,0.31297,0.26545,0.99531,190.13,190.25
253.93,0.9243,175.09,0.98178,2555.8,3.3045,31.769,0.2766,0.1808,0.98727,105.03,104.99
347.86,0.8261,185.45,0.90103,1829.8,3.0431,7.4886,0.5196,0.12505,0.98853,131.91,131.83
286.37,0.94023,254.38,0.89442,1577.2,3.7739,22.399,0.31629,0.098503,0.98593,132.85,132.81
304.05,0.87996,336.51,0.96326,3444.6,3.8015,24.204,0.12223,0.22653,0.98488,164.8,164.69
231.87,0.93811,83.313,0.99676,2333.9,1.5317,4.8054,0.21636,0.2455,0.98845,28.397,28.399
116,0.99134,100.68,0.81944,3047.2,3.4973,23.736,0.29628,0.2352,0.97279,59.683,59.608
414.58,0.88377,17.914,0.88764,1131.6,2.4642,12.841,0.18087,0.19866,0.99383,16.849,16.862
270.55,0.89069,152.18,0.99474,2278.5,3.2744,9.7019,0.41038,0.17075,0.98831,88.966,88.982
708.11,0.90222,127.22,0.82481,3339.9,3.6683,37.313,0.39462,0.17645,0.99541,232.23,232.28
470.03,0.99519,100.43,0.87281,3555.5,2.7404,27.742,0.26576,0.17652,0.99392,83.026,82.942
739.89,0.92221,196.5,0.96387,2695.6,1.6807,20.422,0.23296,0.10487,0.99543,118.25,118.23
781.75,0.82291,70.73,0.91261,3765.2,2.2565,27.826,0.33895,0.27857,0.99631,118.99,118.94
509.8,0.85306,204.92,0.96705,1895.4,1.7487,30.512,0.46706,0.2898,0.99265,221.86,221.8
183.28,0.89205,240.67,0.94943,1951,1.1235,12.382,0.56367,0.18598,0.97836,180.23,180.16
748.57,0.83132,67.157,0.9101,2656.7,3.0437,3.1955,0.46344,0.29291,0.99602,73.441,73.404
515.49,0.81026,130.01,0.80816,1701.1,2.5742,37.927,0.47631,0.080739,0.99228,118.4,118.56
718.53,0.8515,98.88,0.82972,3832.2,3.059,6.0049,0.56159,0.068978,0.99563,208.17,208.13
397.13,0.82676,47.484,0.98611,2549.5,3.7504,39.783,0.50834,0.12804,0.99345,75.135,75.137
525.08,0.95192,161.21,0.80869,3255.3,1.2282,35.096,0.49116,0.28772,0.99328,238.72,238.65
149.53,0.95465,233.75,0.97661,3488.6,3.7622,6.9812,0.36733,0.29099,0.97625,151.95,151.97
747.34,0.98043,83.596,0.85795,1824.2,2.426,18.353,0.57564,0.093561,0.99629,89.887,89.953
549.46,0.94373,320.1,0.95169,3520.9,2.7472,39.034,0.30849,0.29817,0.9882,1154,1155.1
173.15,0.92818,63.628,0.99038,2470,1.0006,38.171,0.15116,0.18226,0.98533,50.968,50.992
590.16,0.88233,285.39,0.80681,3899.1,3.8899,22.163,0.2146,0.13688,0.99114,299.46,299.45
377.06,0.83972,239.97,0.88945,2091.6,1.2883,30.803,0.13617,0.16887,0.9884,94.889,94.915
159.43,0.94295,312.77,0.86327,3970.4,1.2227,24.27,0.59681,0.082112,0.96851,339.72,339.69
250.14,0.94149,80.405,0.85819,1453.8,1.0641,39.421,0.27894,0.17022,0.98802,62.872,62.955
274.16,0.97879,178.07,0.9405,3254,1.1435,14.126,0.10274,0.29644,0.98827,63.159,63.288
258.66,0.82841,17.96,0.80071,3780.3,3.4471,16.435,0.25698,0.053944,0.9882,21.568,21.567
592.1,0.89205,44.706,0.92043,2117.4,2.7239,32.978,0.41662,0.28272,0.99566,64.876,64.824
627.91,0.83008,155.26,0.93229,2371.4,2.5489,23.663,0.43046,0.25505,0.99445,183.64,183.56
483.1,0.98743,175.64,0.85697,2458.6,1.3069,25.925,0.5167,0.09043,0.99294,166.65,166.64
487.44,0.85957,173.64,0.8839,2072.3,2.4122,16.124,0.37325,0.20377,0.99221,123.3,123.54
541.4,0.82421,335.11,0.99025,3767.8,2.6203,3.8627,0.12692,0.16513,0.99129,163.34,163.33
789.82,0.93092,337.27,0.85219,1568.8,1.4305,4.0047,0.50005,0.14242,0.99253,561.89,562.85
543.99,0.95087,180.27,0.84619,1785.5,1.6924,24.053,0.23573,0.10323,0.99328,85.349,85.47
520.32,0.99146,32.807,0.85696,1155.4,3.5302,33.469,0.27257,0.15014,0.99531,43.32,43.286
736.43,0.99591,147.58,0.99432,3129.5,1.3372,23.927,0.52781,0.22989,0.99647,287.65,287.71
499.59,0.93664,11.387,0.99523,1913.4,3.2587,12.77,0.10921,0.15999,0.99607,15.265,15.266
334.79,0.96915,294.59,0.81363,1248.8,3.0491,25.084,0.1462,0.10039,0.98657,95.034,95.31
770,0.83024,208.57,0.96577,1795.6,3.6424,22.253,0.26501,0.21276,0.99502,162.57,162.54
407.95,0.99469,11.931,0.84677,1897,3.0791,34.414,0.56258,0.10216,0.99485,41.817,41.803
521.08,0.84638,307.03,0.96041,1925.1,3.6629,26.219,0.31579,0.083533,0.99101,228.48,228.45
604.18,0.89211,137.38,0.95534,1458.3,1.883,29.616,0.47513,0.07233,0.99485,110.33,110.31
575.14,0.94826,343.65,0.85764,1659.1,3.4547,7.5767,0.37454,0.19067,0.99068,366.47,366.9
248.93,0.80988,222.56,0.981,1896.1,1.0597,30.882,0.45987,0.15008,0.98374,158.84,158.78
157.14,0.84726,346.1,0.97569,3616.3,1.9654,26.905,0.3955,0.28191,0.96644,337.36,337.25
292.14,0.84616,155.53,0.9935,2958.9,3.5041,18.438,0.10373,0.085353,0.98837,46.027,46.048
707.26,0.88994,107.17,0.80073,3700.2,3.5966,34.93,0.16967,0.08792,0.99505,89.555,89.621
491.55,0.9852,92.46,0.87001,3983.8,3.2958,34.674,0.47067,0.24347,0.9946,166.05,166
425.24,0.81232,64.513,0.9064,3170.7,3.8331,17.362,0.28932,0.28601,0.9926,54.847,54.858
401.21,0.86874,270.37,0.92872,1449.6,2.4533,8.9196,0.19922,0.2478,0.98938,113.77,114.11
641.79,0.97057,317.71,0.94008,1319.5,3.2232,27.34,0.18543,0.095727,0.99365,141.31,141.36
